주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
전라북도 익산시 무왕로13길 3  (영등동),C,0,우리은행 맞은편 2층,상쾌한이비인후과의원,063-853-7575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.958781765804545,126.97653961314882

전라북도 익산시 선화로1길 4,C,0,모현도서관 맞은편에 위치,실로암이비인후과의원,063-853-0690,,1830,0900,1830,0900,1830,1400,1830,0900,1830,0900,1300,0900,,,,,35.95034642242485,126.93796578459816

전라북도 익산시 고현로 96  (모현동1가),C,0,모현동 현대 2차 정문,오차근이비인후과의원,063-851-5255,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.945432097778415,126.94353349947323

전라북도 익산시 하나로 434  (어양동),C,0,전자랜드21앞,고려이비인후과의원,063-831-0075,,1830,0900,1830,0900,1230,0900,1830,0900,1830,0900,1230,0900,,,,,35.959193719071145,126.98188252973057

전라북도 익산시 고현로 118  (모현동1가),C,0,모현동농협 맞은편2층,왕원기이비인후과의원,063-842-2365,,1830,0900,1830,0900,1230,0900,1830,0900,1830,0900,1230,0900,,,,,35.94746924265695,126.94426795823887

"전라북도 익산시 서동로 31  (인화동2가, 인화동 제이파크)",C,0,이마트맞은편 제일파크상가2층,김영호이비인후과의원,063-837-3618,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.930534845700365,126.95662456307753

전라북도 익산시 중앙로1길 7 (중앙동1가),C,0,제일은행 맞은편,남성이비인후과의원,063-855-3144,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,35.940263888888886,126.948266666666669

"전라북도 익산시 하나로 447, 5층 (영등동)",C,0,동신아파트정문 맞은편 미소약국2층,동성이비인후과의원,063-836-3636,,1830,0900,1830,0900,1230,0900,1830,0900,1830,0900,1230,0900,,,,,35.957774999999998,126.991744444444450

"부산광역시 사상구 엄궁북로 22, 2,3층 (엄궁동)",C,0,버스정류장: 엄궁동 행정복지센터 맞은편,가본이비인후과의원,051-325-5075,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.1283374965627,128.9726577618941

전라북도 익산시 무왕로9길 7  (영등동),C,0,롯데마트정문 맞은편,드림이비인후과의원,063-834-2958,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.95915589635663,126.97301885124907

"부산광역시 사상구 사상로 200, (괘법동)",C,0,2호선 사상역 4번출구/MCT건물 5층/애플아울렛 맞은편,더조은이비인후과의원,051-311-7528,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.16296031159726,128.98460368953303

"서울특별시 성북구 동소문로 18-1, 2, 3층 (동소문동2가, 애산빌딩)",C,0,한성입구역 1번출구 근처/,삼혜이비인후과의원,02-742-6522,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.58915067595703,127.0082880239447

서울특별시 성북구 길음로 20  (길음동),C,0,,서이비인후과의원,02-916-3035,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,,,37.604816074510396,127.02287097033789

인천광역시 서구 푸른로 5  (청라동),C,0,,청라준이비인후과의원,032-582-5252,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.525094240966034,126.62993316838688

경상북도 포항시 북구 법원로 165,C,0,포항법원바로앞,삼성이비인후과의원,054-243-8800,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,1330,0900,36.08964145807915,129.38743460946665

"서울특별시 성북구 보국문로 45, 2층 2호 (정릉동)",C,0,,코시원이비인후과의원,02-941-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.6085434927751,127.0097715345545

"서울특별시 성북구 돌곶이로 25, 2층 201호 (석관동)",C,0,주사랑교회인근,코아이비인후과의원,02-967-5050,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.60665405467872,127.06103770046766

"서울특별시 성북구 종암로 115, 지상4층 (종암동)",C,0,종암경찰서 인근 하이마트 맞은편,해맑은이비인후과의원,02-922-1282,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1530,0900,,,,,37.6003869669304,127.03355118126563

"서울특별시 성북구 종암로 122, 3층 (종암동, 시원빌딩)",C,0,,스타이비인후과의원,02-909-8235,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,0900,37.6012013497909,127.03395466998024

"서울특별시 성북구 정릉로 274 , 3층 (정릉동)",C,0,승덕초등학교 건너편,신용제이비인후과의원,02-942-8191,,1830,0900,1830,0900,,,1830,0900,1830,0900,1600,0900,,,,,37.6031876082,127.0137842595

"서울특별시 성북구 아리랑로 3, 4층 (동소문동6가)",C,0,성신여대역 6번출구,후이비인후과의원,02-925-8272,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1530,0900,,,,,37.59311782966887,127.01614214380187

대구광역시 북구 학정로 416,C,0,,성모이비인후과의원,053-326-7171,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.941759332936094,128.56381418886426

서울특별시 성북구 길음로 33,C,0,길음역 7번출구,365봄이비인후과의원,02-943-9119,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1600,0900,,,1300,0900,37.605025219484475,127.0222141945761

"서울특별시 성북구 동소문로 248  (길음동, 삼부아파트)",C,0,길음역 4번출구 삼보아파트 102동상가 3층,굿모닝이비인후과의원,02-941-1175,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1200,0900,37.60346696746443,127.02455627660697

서울특별시 성북구 성북로4길 52,C,0,한성대입구역과 성신여대입구역 사이/,김기범이비인후과의원,02-927-2751,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.5943193755124,127.01086092608685

"서울특별시 성북구 화랑로11길 35, (하월곡동)",C,0,월곡역 2번출구,김영명이비인후과의원,02-943-7562,,1800,0930,1800,0930,1800,0930,,,1800,0930,1400,0930,,,,,37.603880069969904,127.0421006098261

"서울특별시 성북구 아리랑로 117-7, (정릉동)",C,0,정릉아리랑시장 입구,김용재이비인후과의원,02-914-6465,,1810,0900,1810,0900,1810,0900,1810,0900,1810,0900,1440,0900,,,,,37.60248852498065,127.01300955831917

"서울특별시 성북구 오패산로 69, 4층 (하월곡동)",C,0,밤나무골 시장 근처 4층 ,누가이비인후과의원,02-941-7250,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1530,0900,,,,,37.6082140448908,127.03601002742265

"서울특별시 성북구 동소문로 12, (동소문동2가)",C,0,,연세이비인후과의원,02-766-7582,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.58884798731141,127.00757243597856

서울특별시 성북구 보국문로 43  (정릉동),C,0,"길음역(7번출구)- 43번,6번.7번 이용 정릉시장 국민은행앞 하차",오이비인후과의원,02-911-8270,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.608108097061795,127.00988868129481

"서울특별시 성북구 동소문로 94, 2층 201호 (동소문동5가)",C,0,,요셉이비인후과의원,02-926-0759,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.59227456173838,127.01571619950619

"서울특별시 성북구 월계로 52, (하월곡동)",C,0,,우리들이비인후과의원,02-941-5075,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1500,0900,,,,,37.611457743334405,127.0355585586725

"서울특별시 성북구 아리랑로 9, 2층 (동소문동6가)",C,0,,이솜이비인후과의원,02-921-5575,,1900,0830,1900,0830,1900,0830,1230,0830,1900,0830,1300,0900,,,,,37.59373052932028,127.01597920232825

"서울특별시 성북구 보국문로 51, 1층 (정릉동, 안진빌딩)",C,0,,정릉이비인후과의원,02-911-2133,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,1000,37.60911293360319,127.00955418094224

"부산광역시 사상구 백양대로 880  (모라동, 우신모라아파트)",C,0,버스정류장: 우신프라자,이건주이비인후과의원,051-324-2458,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1230,0930,,,,,35.18514919503239,128.9914602069648

부산광역시 사상구 대동로 94  (학장동),C,0,버스정류장: 반도보라상가3층 ,임용수이비인후과의원,051-322-9937,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.13795482457391,128.97836602148723

부산광역시 사상구 가야대로 296 (주례동),C,0,2호선 주례역 1번출구,정천규이비인후과의원,051-313-3993,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1300,0930,35.15041666666667,129.0049055555567

"서울특별시 성북구 돌곶이로27길 79, 2층 (장위동)",C,0,,좋은이비인후과의원,02-943-8866,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.610049711988886,127.05198905338979

"서울특별시 성북구 장위로 121, 3층 (장위동)",C,0,,참이비인후과의원,02-942-7512,,2000,0900,1900,0900,1900,0900,1900,0900,1900,0900,1430,0900,,,,,37.61349946739739,127.05020647815624

부산광역시 사상구 가야대로 272  (주례동),C,0,2호선 주례역 5번출구,차건원이비인후과의원,051-328-2275,,1830,0930,1830,0930,1830,0930,1830,1400,1830,0930,1300,0930,,,,,35.150121212045164,129.00226350163

"부산광역시 사상구 백양대로 893, 5층 (모라동)",C,0,버스정류장:신모라교차로/제일약국건물5층,하나이비인후과의원,051-325-3219,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,35.18600924466656,128.9907744785928

서울특별시 성북구 삼양로13길 45,C,0,길음뉴타운 4단지 상가 3층 ,맑은성모이비인후과의원,02-913-8175,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.61071986977911,127.0195157458534

"서울특별시 양천구 목동동로 379, 407호(목동,광장상가)",C,0,파리공원 맞은편 목1지구대 인근,소망이비인후과의원,02-2651-0345,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.53560916422738,126.87875108041687

"서울특별시 양천구  지양로  74, 2층 (신월동)",C,0,남영상가 2층,참사랑이비인후과의원,02-2607-9735,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.522258450934046,126.83381560462934

"서울특별시 양천구 신목로 86, 5층 501호 (신정동, 덕진빌딩)",C,0,오목교역 6번출구,참좋은이비인후과의원,02-2654-9991,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,,,37.5223170484,126.8747680109

"서울특별시 양천구 신목로 86, 5층 502호 (신정동, 덕진빌딩)",C,0,오목교역 6번 출구,참편한이비인후과의원,02-2649-9991,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,,,37.52231704842739,126.87476801094881

서울특별시 양천구 공항대로 558 (목동),C,0,등촌역 4번출구,탑이비인후과의원,02-2061-2100,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.54928135187409,126.86740799355637

"서울특별시 양천구 공항대로 552, 목동대우마이빌 3층 304.305호 (목동)",C,0,등촌역 4번출구 / 대우마이빌 305,푸른이비인후과의원,02-2643-6166,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.54952588821576,126.86693681740694

"서울특별시 양천구 목동서로 49, 301,302호 (목동, 광장종합상가3)",C,0,,양천서울이비인후과의원,02-2062-1800,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.5370741813887,126.8805047063025

"서울특별시 양천구 목동동로 63, 대영프라자 3층 (신정동)",C,0,목동1213단지 사거리 양천성당 옆,양천연세이비인후과의원,02-2642-7560,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.5153114064009,126.86231924996946

"서울특별시 양천구 목동로 201, 3층(신정동,한성빌딩)",C,0,"목동역 2번출구, KEB하나은행 목동역지점 건물",양천이비인후과의원,02-2690-6789,,1800,0920,1800,0920,1800,0920,1800,0920,1800,0920,1330,0920,,,,,37.52639560942719,126.86393699482306

"경기도 남양주시 진접읍 해밀예당3로 60, 301호 (호평프라자)",C,0,,오즈이비인후과의원,031-529-7511,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,1400,0900,1400,0900,37.71508785790124,127.19840054983419

"서울특별시 양천구 신월로 164, 405호 (신월동, 승일뷰티타워2)",C,0,,양천코아이비인후과의원,02-2690-7979,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.5177619585,126.8420171343

"서울특별시 양천구 신월로 170, (신월동)",C,0,신곡종합시장 인근 뷰티크레딧 건물 내,연세이비인후과의원,02-2607-3055,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.51814106094542,126.84253216863612

"서울특별시 양천구 중앙로 275, 4층 (신정동,조흥은행)",C,0,신정네거리역 2번출구 롯데리아건물,열린이비인후과의원,02-2690-5075,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.520780918493195,126.85222784657652

서울특별시 양천구 중앙로32길 61,C,0,"서울신서초등학교 인근, 신정1지구대 옆 ",강정수이비인후과의원,02-2654-9090,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.52006597040238,126.8604215461705

"서울특별시 양천구 월정로 51, 201호 (신월동, 청송프라임)",C,0,,경창서울이비인후과의원,02-2691-0633,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,1200,0900,,,37.52422346011379,126.84165508179957

경기도 수원시 장안구 파장로82번길 6 (파장동),C,0,,연세이비인후과의원,031-244-8001,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.306570333267366,126.9920555428685

"경기도 수원시 장안구 송원로 81, 4층 (조원동, 메가플러스)",C,0,,오이비인후과의원,031-255-5775,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1500,0900,1300,1000,1300,1000,37.30224550537925,127.00945762637491

"서울특별시 양천구 중앙로 262, 메디바이오플렉스 502,503호 (신정동)",C,0,,달팽이이비인후과의원,02-2062-4298,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,1300,0900,1300,0900,37.5198453389,126.8534016093

"경기도 수원시 장안구 송원로 81 , 2층 (조원동)",C,0,북수원 홈플러스 옆 메가플러스건물 2층,장안365이비인후과의원,031-244-0075,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1500,0900,1300,1000,1300,1000,37.302238301670094,127.00938995045306

"경기도 수원시 장안구 만석로19번길 25-3, 6층 (천천동)",C,0,,장이비인후과의원,031-271-5075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.296301180998555,126.98330937299065

경기도 수원시 장안구 대평로 80 (정자동),C,0,,조앤박이비인후과의원,031-269-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.29553525635914,126.9936210038657

경기도 수원시 장안구 창룡대로 197 (연무동),C,0,,조은이비인후과의원,031-241-9006,,1830,0900,2000,0900,1830,0900,1830,0900,2000,0900,1400,0900,1300,1000,1300,1000,37.29268377424059,127.03178659995532

서울특별시 양천구 남부순환로 356,C,0,신월사거리 2층 ,맑은샘이비인후과의원,02-2601-0575,,1900,0900,1900,0900,1900,1400,1900,0900,1900,0900,1400,0900,,,,,37.53525368204272,126.82833760205833

경기도 수원시 장안구 정조로 950 (영화동),C,0,,코모키이비인후과의원,031-241-8005,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,1300,0900,,,37.29224062099602,127.01205370180828

경기도 수원시 장안구 정자천로 163 (정자동),C,0,정자동중부경찰서부근,하나로이비인후과의원,031-241-5075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.294933333333333,126.994225000000000

"서울특별시 동작구 여의대방로 142, 보라매빌딩 5층 (대방동)",C,0,,엘림이비인후과의원,02-822-5075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.49974160580777,126.9206882666452

"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 4층 409호 (목동)",C,0,,목동상쾌한이비인후과의원,02-858-2700,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.5247760954762,126.87582276874845

"서울특별시 양천구 목동로 223, 4층(신정동, 이증빌딩)",C,0,목동역 2번출구 50m,목동서울이비인후과의원,02-2065-5005,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1430,0900,,,,,37.52832711807925,126.86372530257394

"서울특별시 양천구 공항대로 630, 3층 302,303호 (목동, 어바니엘)",C,0,,목동센트럴이비인후과의원,02-6951-3366,,2100,0900,1900,0900,1900,0900,2100,0900,1900,0900,1500,0900,,,,,37.5465358791,126.8747139275

"서울특별시 양천구 등촌로 32 (목동, 목동태영프라자)",C,0,목동사거리 SC은행 옆 건물,목동연세이비인후과의원,02-2645-1575,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.532987120460234,126.86423938972813

"서울특별시 양천구 오목로 299, 4층 404호 (목동, 트라팰리스웨스턴에비뉴)",C,0,"오목교역 1번 출구에서 전방 200m, 목동 이마트 건물 트라팰리스 웨스턴 애비뉴 404호",목동코엔이비인후과의원,02-2644-5119,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,1200,0900,1200,0900,37.52554467719865,126.87037547032529

"서울특별시 양천구 목동서로 256, 4층 (목동, 동문빌딩)",C,0,진도아파트 앞,목동하나이비인후과의원,02-2062-0601,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.52459964660001,126.86927981459999
