주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
"광주광역시 광산구 신창로 70, 2층 (신창동)",G,0,,세림한의원,062-962-1075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1230,0830,,,,,35.19152597293679,126.83732693038507

광주광역시 광산구 하남대로 225 (신가동),G,0,광주은행임방울대로지점 2층,소나무한의원,062-951-1075,,2100,0900,1800,0900,1800,0900,2100,0900,1800,0900,1500,0900,,,,,35.179803962861634,126.81817187363167

"광주광역시 광산구 상무대로 202, 2층 (송정동)",G,0,송정역 앞,송정경희한의원,062-942-7500,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.13712921372481,126.7916541863809

광주광역시 광산구 내상로 2 (송정동),G,0,영광통사거리,송정행복한의원,062-941-9677,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,35.140961807264084,126.79465641226173

"경기도 수원시 영통구 봉영로 1587, 10층, 4층 406호 (영통동, 다모아프라자)",E,0,,수원자생한방병원,031-695-8033,,1800,0900,1900,0900,1800,0900,1800,0900,1900,0900,1800,0900,,,1800,0900,37.2533266138,127.0723345887

"경기도 수원시 영통구 영통로200번길 42, 1층.2층 (망포동)",G,0,,강산한의원,031-206-8875,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,37.24423051324389,127.05892470796479

경기도 수원시 영통구 대학1로64번길 49 (이의동),G,0,,경희남정우한의원,031-212-5272,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.298792537149275,127.04419021202163

"경기도 수원시 영통구 에듀타운로 23, 201호 (이의동, 광교프라자)",G,0,,경희닥터최한의원,031-212-7890,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.28478362003309,127.05202607506241

"경상북도 경산시 중앙로 63, 3층,4층 (중방동)",C,0,,프롤로의원.국민한의원,053-710-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.822685041879154,128.733806686108

"경기도 수원시 영통구 대학로 109, 303호 (이의동, 골드클래스5)",G,0,,경희바른한의원,031-217-0363,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.3050950399,127.0471627189

"경기도 수원시 영통구 중부대로448번길 97, 204호 (원천동, 삼성테크노파크)",G,0,,경희삼성한의원,031-214-7776,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.26654356639151,127.05935652149421

"경기도 수원시 영통구 매영로 84, 120호 (매탄동, 한국2차아파트상가)",G,0,,경희솔한의원,031-214-1075,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.26822035216965,127.04935089768617

"경기도 수원시 영통구 효원로 363, 303상가동 B 208호, 209호 (매탄동, 매탄 위브 하늘채)",G,0,,경희아이사랑한의원,031-217-8275,,1800,1000,1800,1000,1800,1330,1800,1000,1800,1000,1400,0930,,,,,37.2645433813459,127.04166901626262

"경기도 수원시 영통구 봉영로 1623 (영통동,드림피아 빌딩 412,413호)",G,0,,경희예당한의원,031-202-2662,,1900,0930,1900,0930,1900,1400,1900,0930,1900,0930,1400,0930,,,,,37.25593527286358,127.07473733381165

"경기도 수원시 영통구 영통로 118 (망포동, 델타빌딩)",G,0,,경희온담한의원,031-205-0310,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,1600,0930,37.23839265915517,127.05709008519872

"경기도 수원시 영통구 도청로89번길 43, 302호 (이의동, 애듀프라자)",G,0,,경희자연한의원,031-214-6262,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.28912879132015,127.04713574974247

"경기도 수원시 영통구 청명남로 21, 3층 301호 (영통동, 아셈프라자)",G,0,,경희해한의원,031-202-0557,,2000,1000,1900,1000,,,2000,1000,1900,1000,1400,1000,,,,,37.25203500086562,127.07446146823389

"경기도 수원시 영통구 센트럴타운로 106, 407호 (이의동, 센트럴프라자)",G,0,,광교경희한의원,031-217-3335,,1900,0930,2030,0930,1900,0930,2030,0930,1900,0930,1600,0930,,,,,37.29249382732042,127.05018728208745

"경기도 수원시 영통구 중부대로246번길 52, 2층 1호 (매탄동)",G,0,,김민우한의원,031-214-7330,,1900,0900,2100,0900,1900,0900,1900,0900,2100,0900,1400,0900,,,,,37.272811128,127.0415817973

"경기도 수원시 영통구 반달로7번길 6, 705호 (영통동, 센타프라자)",G,0,,남경한의원,031-202-0075,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,1400,0930,37.25230914488519,127.07407851565767

"경기도 수원시 영통구 반달로7번길 16 (영통동, e-폴리스)",G,0,,노들담한의원,031-548-2466,,2100,1100,1900,1100,2100,1100,2100,1100,1900,1100,1600,1000,,,,,37.252658565262315,127.07439445058986

경기도 수원시 영통구 중부대로246번길 24 (매탄동),G,0,,다람한의원,031-217-2541,,1900,0930,2100,0930,1900,0930,2100,0930,1900,0930,1500,0930,,,,,37.27402572252185,127.04208897168687

"경기도 수원시 영통구 센트럴타운로 94, 4층 402호 (이의동, 엔에스코어빌딩)",G,0,,도원한의원,031-212-2577,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.2919383489,127.0509122492

경기도 수원시 영통구 봉영로 1767 (영통동),G,0,,동기한의원,031-206-7889,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.26672159661491,127.0816473986612

"경기도 수원시 영통구 봉영로 1612 (영통동, 보보스프라자404)",G,0,,맑은숲한의원,031-206-6119,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.25448548502459,127.0750229789045

"경기도 수원시 영통구 센트럴타운로 98, 5층 1호 (이의동)",G,0,,몸바로한의원,031-221-1075,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,37.292133206297066,127.05069229002433

"경기도 수원시 영통구 봉영로 1590, 312호 (영통동, 밀레니엄프라자)",G,0,,미소로한의원,031-206-2471,,2100,1100,2100,1100,,,2100,1100,2100,1100,1500,1000,,,,,37.252785302406636,127.07344773529671

"경기도 수원시 영통구 봉영로 1569 (영통동, NEW WORLD PLAZA)",G,0,"이혜연어학원 근처, 영통홈플러스 뒷골목",바른i한의원,031-273-6891,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,1500,1000,37.25207027105155,127.07100942047197

"경기도 수원시 영통구 덕영대로1555번길 13, 403호 (영통동, 세일빌딩)",G,0,,바른뜸한의원,031-257-1075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.246770496738336,127.06083818301383

"경기도 수원시 영통구 효원로 383, 4층 402호,403호 (매탄동)",G,0,,바른몸한의원,031-212-5473,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.2592731404771,127.04362601692833

"경기도 수원시 영통구 태장로82번길 15, 402호 (망포동, LG탑프라자)",G,0,,바른뿌리한의원,031-273-1075,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.23789178511886,127.05686883333159

"경기도 수원시 영통구 덕영대로1555번길 46, 2층 201호 (영통동, 롯데크리닉상가)",G,0,,벽적골믿음한의원,031-202-7511,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.24821897573349,127.06161026428279

"경기도 수원시 영통구 매영로 368, 2층 201호 (영통동, 현대아파트상가)",G,0,보보스프라자128호,본한의원,031-202-3475,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.25448548502459,127.0750229789045

"경기도 수원시 영통구 봉영로 1569, 201호 (영통동, 뉴월드프라자)",G,0,,사랑인한의원,031-202-1007,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1700,0900,1700,1000,1700,0900,37.252069559909145,127.0710078236094

"경기도 수원시 영통구 매영로 150, 지하1층 (매탄동, 삼성전기)",G,0,,삼성수원OK한의원,031-211-5588,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,37.26449834169377,127.05526941826814

"경기도 수원시 영통구 매영로310번길 87, 205호 (영통동, 동보신명아파트 상가)",G,0,,삼성한의원,031-202-0005,,2000,0900,1900,0900,2000,0900,1900,0900,1900,0900,1500,0900,,,,,37.25077670721459,127.06395677127978

"경기도 수원시 영통구 효원로 374 (매탄동,주공프라자  301호)",G,0,,삼인당한의원,031-214-7533,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.25890630928953,127.0422386781913

"경기도 수원시 영통구 효원로 381, 302호 (매탄동, 새롬프라자)",G,0,,새날한의원,031-212-1190,,1900,0930,2100,0930,1900,0930,2100,0930,1900,0930,1400,0930,,,,,37.25932041803672,127.04329403439934

"경기도 수원시 영통구 봉영로 1623, 213호 (영통동, 드림피아빌딩)",G,0,,샬롬한의원,031-202-0275,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.25581994030305,127.07473722218315

"경기도 수원시 영통구 인계로220번길 6-3 (매탄동,미산빌딩401호)",G,0,,서린한의원,031-239-1075,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.264705477285794,127.04120758346752

"경기도 수원시 영통구 인계로 239 (매탄동,성일프라자201호)",G,0,,선재한의원,031-211-7515,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.26459991997945,127.04486623298816

"경기도 수원시 영통구 중부대로246번길 47, 2층 (매탄동)",G,0,,소천한의원,031-215-1118,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.27291192331621,127.04188855010996

"경기도 수원시 영통구 봉영로 1605, 222호 (영통동, 모던타운)",G,0,,수원영통함소아한의원,031-205-1079,,1800,1000,2000,1000,,,1800,1000,1800,1000,1700,0930,,,1600,1000,37.254529710480114,127.073467464193

"경기도 수원시 영통구 영통로 136, 301호 (망포동, 센트럴타워)",G,0,,숨쉬는한의원,031-548-2350,,1930,0930,1930,0930,1930,0930,,,1930,0930,1600,0930,1600,0930,1600,0930,37.23961781649707,127.05630464362546

"경기도 수원시 영통구 인계로 254, 203호 (매탄동, 효원상가)",G,0,,승보한의원,031-212-6477,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.26409888673063,127.0450237748207

"경기도 수원시 영통구 반달로7번길 16, 401호 (영통동, e-폴리스)",G,0,,신광한의원,031-273-8775,,2030,0930,1830,0930,1830,0930,1230,0930,2000,0930,1500,0930,,,,,37.252626897179155,127.07436441715262

"경기도 수원시 영통구 매영로310번길 31, 2층 (영통동, 신원.미주아파트상가)",G,0,,신나무실한의원,031-205-9491,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.25250752875959,127.06621320421709

경기도 수원시 영통구 태장로 84 (망포동),G,0,,신영통부부한의원,031-273-0061,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.23894779730524,127.05551527610412

"경기도 수원시 영통구 효원로 387, 401호 (매탄동, 풍성프라자)",G,0,,신침경희한의원,031-212-2820,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.25923697870242,127.04395065463116

"경기도 수원시 영통구 봉영로 1587, 7층 703-1호 (영통동, 다모아프라자)",G,0,,아이누리한의원,031-205-2575,,1800,1000,2000,1000,1800,1000,1800,1000,1800,1000,1700,0930,,,,,37.25334177027313,127.0723000936043

"경기도 수원시 영통구 봉영로 1587, 501호 (영통동, 다모아프라자)",G,0,,아이조아패밀리한의원,031-273-3375,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1630,0930,,,1630,0930,37.25332777777778,127.07225277777778

"경기도 수원시 영통구 중부대로 250-1, 2층 201호 (매탄동, 신호빌딩)",G,0,,아주한의원,031-213-7582,,2100,0930,1900,0930,1900,0930,2100,0930,1900,0930,1400,0930,,,,,37.27463068279561,127.0431117099263

"경기도 수원시 영통구 봉영로 1612, 501호 (영통동, 보보스프라자)",G,0,,아해한의원,031-205-1075,,2100,1000,1900,1000,1900,1000,2100,1400,1900,1000,1500,1000,,,1400,1000,37.25448909287729,127.07499594925573

"경기도 수원시 영통구 봉영로 1623, 308호 (영통동, 드림피아빌딩)",G,0,,안국한의원,031-273-1455,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.25593529795226,127.07469675360937

"경기도 수원시 영통구 청명남로 30, 402호 (영통동, 거성빌딩)",G,0,,영통경희한의원,031-206-1075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.252094684778676,127.07552335054116

"경기도 수원시 영통구 봉영로 1569, 407호 (영통동, 뉴월드프라자)",G,0,,영통한의원,031-202-3900,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.25206234345055,127.07102134299241

"경기도 수원시 영통구 봉영로1770번길 21, 115호 (영통동, 한국신명아파트상가동)",G,0,,온한의원,031-203-0130,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1430,0900,,,,,37.26712089955399,127.08275717862051

"경기도 수원시 영통구 반달로7번길 40, 401호 (영통동, 평익칼라스위트)",G,0,평익칼라스위트 401호,왕정한의원,031-206-7581,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.25349486462167,127.07538423459668

"경기도 수원시 영통구 중부대로 288, 2층 (매탄동)",G,0,,우리한의원,031-214-7518,,1900,0930,1900,0930,1900,0930,1400,0930,1900,0930,1400,0930,,,,,37.27347945008175,127.04703025990061

"경기도 수원시 영통구 봉영로 1612, 2층 211호 (영통동, 보보스프라자)",G,0,,움여성한의원,031-893-7533,,1830,0930,1830,0930,2100,0930,1830,0930,1830,0930,1500,0930,,,,,37.254291688762756,127.07488904282084

"경기도 수원시 영통구 매영로 141, 301호 (원천동, 원천훼밀리타운)",G,0,,원천한의원,031-211-7887,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.26673471540831,127.05816476097567

"경기도 수원시 영통구 영통로 505, 3층 (영통동, 정원빌딩)",G,0,,은혜한의원,031-202-6676,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,37.2638770207349,127.07756338915262

"경기도 수원시 영통구 중부대로 266, 4층 (매탄동, 동수원새마을금고)",G,0,,이상영한의원,031-213-3805,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.27412911219281,127.04470797619088

"경기도 수원시 영통구 반달로7번길 6 (영통동, 센타프라자)",G,0,,이소한의원,031-202-7585,,1900,1000,2100,1000,2100,1000,1900,1400,1900,1000,1600,1000,,,,,37.25230914488519,127.07407851565767

"경기도 수원시 영통구 봉영로 1606, 204호 (영통동, 미네시티프라자)",G,0,,이은석한의원,031-273-1222,,1900,0930,2100,0930,1900,0930,2100,0930,1900,0930,1600,0900,,,,,37.25387024361305,127.07450087806703

"경기도 수원시 영통구 청명남로 44, 5층 (영통동)",G,0,,인애한의원,031-205-5659,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,1000,,,,,37.253338435462496,127.07646465570195

"경상북도 경산시 대학로 326, 2층 (조영동)",G,0,,효심한의원,053-818-6759,,1900,0900,1700,0900,1900,0900,1700,0900,1900,0900,1300,0900,,,,,35.83885696899384,128.75696995772697

대구광역시 북구 호국로43길 8-12 (서변동),G,0,,능성한의원,053-952-7667,,1900,0930,2000,0930,1900,0930,2000,0930,1900,0930,1530,0930,,,,,35.92164882604255,128.59866173171343

부산광역시 동래구 반송로 226 (안락동),G,0,4호선 충렬사역 4번출구,통도한의원,051-532-7080,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0900,1300,0900,35.200678853,129.0983616718

부산광역시 수영구 수영로394번길 18  (남천동),G,0,2호선 남천역 3번출구,하은한의원,051-621-1205,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,35.14099689850879,129.10814118308664

"대전광역시 서구 대덕대로 179, 502호 (둔산동, 엠제이피부과굿모닝어학원)",G,0,,둔산튼튼한의원,042-483-6565,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,0930,,,,,36.3494072998256,127.37683060317046

경상북도 경산시 하양읍 하양로 107,G,0,,가까운한의원,053-853-7501,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1330,0900,,,,,35.91386562637613,128.8189742667054

경상북도 경산시 백자로10길 1 (사동),G,0,,강길만한의원,053-719-0275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1500,0900,35.810730688603186,128.7540485419285

"경상북도 경산시 경안로 205, 3층 (중방동)",G,0,,강남약손한의원,053-814-7570,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1500,0900,,,,,35.823658463274775,128.73601062807947

"경상북도 경산시 대학로 44, 2층 (정평동)",G,0,,강서한의원,053-811-3733,,1900,0900,1300,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,35.833773087486165,128.72747087691897

경상북도 경산시 대학로8길 25 2층,G,0,,경산단한의원,053-811-6630,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.83226475340205,128.7273744662968

"경상북도 경산시 경안로48길 5, 1층 (중방동)",G,0,,경산영남한의원,053-811-7700,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.8283940578,128.7368388805

"경상북도 경산시 경안로 188, 2층 (중방동)",G,0,,경산일침한의원,053-816-6420,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.82439549147835,128.73738984810382

"경상북도 경산시 경청로221길 3, 백천빌딩 4층 (백천동)",G,0,,경산제일한의원,053-812-6532,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,1600,0900,35.81868522015094,128.7402076441001

"경상북도 경산시 대학로 63, 4층 (정평동)",G,0,,경희한의원,053-813-1075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1500,0900,35.834422158250526,128.72949836052481

경상북도 경산시 진량읍 다문로 62,G,0,,공단한의원,053-851-8273,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,35.87456686790073,128.81799256216453

경상북도 경산시 자인면 설총로 901,G,0,동부맨션 건물임,광명한의원,053-857-5252,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,1230,0900,35.81653298515106,128.8257436452289

"경상북도 경산시 하양읍 하양로 69, 4층402호(크레용빌딩)",G,0,,광제한의원,053-854-7975,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1600,0900,35.913188916589846,128.81789133425755

경상북도 경산시 진량읍 공단2로 76,G,0,,김현일한의원,053-791-7000,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1300,0900,,,,,35.871308548,128.8272489161
