name,address,tel
순천삼산도서관,전남 순천시 중앙로 232,T.061-749-6691

KBS순천방송국,전남 순천시 중앙로 250,T.067-750-7141

해룡농어촌도서관,전남 순천시 해룡로 1120,T.061-749-8650

순천기적의도서관,전남 순천시 해룡면 기적도서관길 60,T.061-749-8900

신안군보건소,전남 신안군 압해읍 천사로 1004,T.061-240-8813

여천동주민센터,전남 여수시 무선로 190,T.061-659-1622

서강동주민센터,전남 여수시 서교1길 28,T.061-659-1391

시전동주민센터,전남 여수시 시전6길 16,T.061-659-1616

둔덕동주민센터,전남 여수시 좌수영로 509,T.061-659-1539

중앙동주민센터,전남 여수시 중앙로 99,T.061-659-1336

여수시보건소,전남 여수시 학동4길 47,T.061-659-4264

쌍봉동주민센터,전남 여수시 흥국로 25,T.061-659-1572

영광군보건소,전남 영광군 영광읍 신남로4길 17,T.061-350-5561

영광군청,전남 영광군 영광읍 중앙로 203,T.061-350-4813

영암군보건소,전남 영암군 영암읍 오리정길 39,T.061-470-6538

보건의료원,전남 완도군 완도읍 농공단지길 34,T.061-550-6753

장성군보건소,전남 장성군 장성읍 청운11길 13,T.061-390-8363

장흥군보건소,전남 장흥군 장흥읍 흥성로 49,T.061-860-0550

계곡면사무소,전남 해남군 계곡면 해남로 1442,T.061-531-3373

마산면사무소,전남 해남군 마산면 마산로 445,T.061-531-3414

북일면사무소,전남 해남군 북일면 장고봉로 5,T.061-531-3264

북평면사무소,전남 해남군 북평면 달량진길 8,T.061-531-3242

산이면사무소,전남 해남군 산이면 비석길 102,T.061-531-3522

삼산면사무소,전남 해남군 삼산면 신기큰길 7,T.061-531-3044

송지면사무소,전남 해남군 송지면 산정1길 96,T.061-531-3163

옥천면사무소,전남 해남군 옥천면 해강로 5,T.061-531-3343

해남군보건소,전남 해남군 해남읍 해남로 46,T.061-531-3738

화원면사무소,전남 해남군 화원면 금평길 32,T.061-531-3622

화순군보건소,전남 화순군 화순읍 쌍충로 62,T.061-379-5355

고창(상)휴게소,전북 고창군 신림면 서해안고속도로 80,T.063-561-6323

고창(하)휴게소,전북 고창군 신림면 서해안고속도로 81,T.063-561-6313

이마트군산점,전북 군산시 구암3.1로 137,T.063-472-1234

군산역,전북 군산시 내흥동 455,T.063-850-2363

전주지법군산지원,전북 군산시 법원로 68,T.063-450-5103

군산시보건소,전북 군산시 수송동로 58,T.063-460-3245

롯데마트군산점,전북 군산시 수송로 185,T.063-441-2500

군산시청,전북 군산시 시청로 17,T.063-454-2285

군산공항,전북 군산시 옥서면 산동길 2,T.063-469-8306

시립도서관,전북 군산시 축동로 72,T.063-454-5648

늘푸른도서관,전북 군산시 하나운로 17,T.063-454-5892

근대역사박물관,전북 군산시 해망로 240,T.063-454-7870

검산동행복복지센터,전북 김제시 검산택지길 34,T.063-540-4954

홈플러스김제점,전북 김제시 금성로 114,T.063-540-8005

교월동행복복지센터,전북 김제시 벽지산로 215,T.063-540-4963

김제시보건소,전북 김제시 성산실 138,T.063-540-1321

김제시청,전북 김제시 중앙로 40,T.063-540-1321

이마트,전북 남원시 남문로 385-16,T.063-620-3063

남원시청,전북 남원시 시청로 60,T.063-620-6213

남원시보건소,전북 남원시 조산동 455,T.063-620-7955

롯데마트,전북 남원시 춘향로 96,T.063-620-2500

무주군청,전북 무주군 무주읍 주계로 97,T.063-320-2235

무주군보건의료원,전북 무주군 무주읍 한풍루로 413,T.063-320-8241

부안군청,전북 부안군 부안읍 당산로 91,T.063-580-4268

부안군보건소,전북 부안군 부안읍 오리정로 124,T.063-580-3885

순창군보건의료원,전북 순창군 순창읍 교성로 135,T.063-650-5232

군립도서관,전북 순창군 순창읍 순창5길 18,T.063-650-5684

순창터미널,전북 순창군 순창읍 장류로 355,T.063-650-5232

어린이장난감도서관,전북 순창군 순창읍 장류로 407-11,T.063-650-1665

강천산공원휴게소,전북 순창군 팔덕면 강천산길 19,T.063-650-1672

완주보건소,전북 완주군 삼례읍 삼봉로 215-20,T.063-290-3022

완주군청,전북 완주군 용진읍 지암로 61,T.063-290-2943

건강보험공단,전북 익산시 고봉로 285,T.063-840-8514

육아종합지원센터,전북 익산시 궁동로 43,T.063-859-4765

영등도서관,전북 익산시 궁동로 57,T.063-859-4662

예술의전당,전북 익산시 동서로 490,T.063-859-3319

롯데마트익산점,전북 익산시 머왕로 1053,T.063-830-2500

홈플러스익산점,전북 익산시 무왕로 1035,T.063-859-8004

부송도서관,전북 익산시 무왕로25길 30,T.063-859-3718

마동도서관,전북 익산시 선화1로 99,T.063-859-3466

모현도서관,전북 익산시 선화로6길 7,T.063-859-3731

익산역,전북 익산시 익산대로 153,T.063-850-2314

익산시청,전북 익산시 인북로32길 1,T.063-859-5858

이마트익산점,전북 익산시 평동로 705,T.063-860-1234

중앙체육공원,전북 익산시 하나로 322,T.063-859-4693

농업기술센터,전북 익산시 함열읍 익산대로 1366-20,T.063-859-4311

장계건강생활지원센터,전북 장수군 장계면 한들로124,T.063-352-8700

장수군보건의료원,전북 장수군 장수읍 장천로 247,T.063-350-2762

덕진도서관금암분관,전북 전주시 덕진구 거북바우로 13,T.063-281-6449

금암2동주민센터,전북 전주시 덕진구 거북바우로 50,T.063-279-7222

인후1동주민센터,전북 전주시 덕진구 견훤로 290,T.063-279-7125

인후2동주민센터,전북 전주시 덕진구 견훤왕궁로 244,T.063-279-7142

인후3동주민센터,전북 전주시 덕진구 구총목로 11,T.063-279-7168

예술단운영사업소(덕진예술회관),전북 전주시 덕진구 권삼득로 407,T.063-281-6655

금암1동주민센터,전북 전주시 덕진구 기린대로 392,T.063-279-7211

덕진동주민센터,전북 전주시 덕진구 기린대로 533-7,T.063-279-7184

전주출입국외국인사무소,전북 전주시 덕진구 동부대로 857,T.063-249-8623

호성동주민센터,전북 전주시 덕진구 동부대로 869,T.063-279-7307

덕진도서관아중분관,전북 전주시 덕진구 무삼지2길 7,T.063-281-6487

전북대학교,전북 전주시 덕진구 백제대로 567,T.063-270-4366

진북동주민센터,전북 전주시 덕진구 벚꽃1길 8,T.063-279-7105

북전주세무서,전북 전주시 덕진구 벚꽃로 33,T.063-249-1243

전주시보건소(덕진진료팀),전북 전주시 덕진구 벚꽃로 55,T.063-250-3923

전주시동물원,전북 전주시 덕진구 소리로 68,T.063-281-6744

덕진도서관송천분관,전북 전주시 덕진구 솔내로 212,T.063-281-6509

팔복동주민센터,전북 전주시 덕진구 신복5길 6,T.063-279-7244

덕진도서관인후분관,전북 전주시 덕진구 안덕원로 349,T.063-281-6400

덕진도서관쪽구름분관,전북 전주시 덕진구 여암2길 9,T.063-281-6525

전주시청차량등록과,전북 전주시 덕진구 완주로 6,T.063-250-8823

우아1동주민센터,전북 전주시 덕진구 우아2길 25,T.063-279-7271

농업기술센터,"전북 전주시 덕진구 원장동길 111-17 (장동, 전주시농업기술센터)",T.063-281-6702

우아2동주민센터,전북 전주시 덕진구 진버들7길 25,T.063-279-6610

조촌동주민센터,전북 전주시 덕진구 쪽구름로 150,T.063-279-7365

전주교육지원청,전북 전주시 덕진구 태진로 100,T.063-270-6034

덕진도서관건지분관,전북 전주시 덕진구 호성로 25,T.063-281-6607

완산동주민센터,전북 전주시 완산구 강당2길 7,T.063-2201-5604

효자3동주민센터,전북 전주시 완산구 강변로 180,T.063-220-5617

완산도서관본관,전북 전주시 완산구 곤지산4길 12,T.063-230-1873

서서학동주민센터,전북 전주시 완산구 공수내로 24,T.063-220-1779

전북지방병무청,전북 전주시 완산구 관선3길 14,T.063-281-3223

한옥마을지원과(관광안내소공영주차장),전북 전주시 완산구 기린대로 99,T.063-282-1330

전주시청,전북 전주시 완산구 노송광장로 10,T.063-281-2139

농촌진흥청,전북 전주시 완산구 농생명로 300,T.063-238-0001

에너지전환과(자연생태관),전북 전주시 완산구 바람쐬는길 21,T.063-281-5253

전주세무서,전북 전주시 완산구 서곡로 95,T.063-250-0244

서신동 주민센터,전북 전주시 완산구 서신천변 14길 10,T.063-220-1888

건강보험공단전주남부지사,전북 전주시 완산구 서신천변12길 9,T.063-279-1114

완산도서관서신분관,전북 전주시 완산구 서신천변14길 10,T.063-270-6552

동서학동주민센터,전북 전주시 완산구 서학로 26,T.063-220-1766

국립무형유산원(공연장),전북 전주시 완산구 서학로 95,T.063-280-1500

삼천1동주민센터,전북 전주시 완산구 성지산로 33,T.063-220-5612

국립전주박물관(어린이박물관),전북 전주시 완산구 쑥고개로 249,T.063-220-1034

효자2동주민센터,전북 전주시 완산구 오두정1길 1,T.063-220-1961

국민연금공단전주완주지사,전북 전주시 완산구 온고을로 13,T.063-279-7211

완산도서관삼천분관,전북 전주시 완산구 용리로 107,T.063-281-6465

완산도서관효자분관,전북 전주시 완산구 우전로 181,T.063-281-6496

효자5동주민센터,전북 전주시 완산구 우전로 259,T.063-220-1999

노송동주민센터,전북 전주시 완산구 인봉1길,T.063-220-5603

평화1동주민센터,전북 전주시 완산구 장승배기로 256,T.063-220-1829

전주시보건소(완산진료팀),전북 전주시 완산구 전라감영로 33,T.063-281-6281

한옥마을지원과오목대관광안내소,전북 전주시 완산구 태조로 6,T.063-282-1335

전주시보건소(평화보건지소),전북 전주시 완산구 평화13길 7,T.063-281-6634

완산도서관평화분관,전북 전주시 완산구 평화14길 27-51,T.063-281-6428

평화2동주민센터,전북 전주시 완산구 평화18길 14-16,T.063-220-1842

중화산1동주민센터,전북 전주시 완산구 한두평3길 169,T.063-220-1795

건강보험공단전주북부지사,전북 전주시 완산구 현무1길 34,T.063-230-2117

전라북도교육청,전북 전주시 완산구 홍산로 111,T.063-239-3484

롯데마트정읍점,전북 정읍시 벚꽃로 85,T.063-570-2500

정읍(논산)휴게소,전북 정읍시 북면 하북1길 227-17,T.063-532-2373

정읍역,전북 정읍시 서부산업도로 305,T.063-701-8106

정읍시보건소,전북 정읍시 수성1로 61,T.063-539-6126

국민건강보험공단정읍지사,전북 정읍시 수성5로 13,T.063-530-2514

서귀포시동부보건소,"제주특별자치도 서귀포시 남원읍 태위로 527 (남원리, 동부보건소)",T.064-760-6132

성산일출봉,"제주특별자치도 서귀포시 성산읍 일출로 284-12 (성산리, 성산일출봉상가)",T.064-710-7924

일출랜드,"제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 (삼달리, 일출랜드)",T.064-784-2080

카멜리아힐,제주특별자치도 서귀포시 안덕면 병악로 166,T.064-792-0088

마린파크,제주특별자치도 서귀포시 안덕면 화순중앙로 132,T.064-792-7776

이마트서귀포점,제주특별자치도 서귀포시 일주동로 9209,T.064-797-1052

제주국제컨벤션센터,제주특별자치도 서귀포시 중문관광로 224,T.010-6644-2533

제주국제평화센터,제주특별자치도 서귀포시 중문관광로 227-24,T.010-9458-6262

홈플러스서귀포점,제주특별자치도 서귀포시 중앙로 180,T.064-731-8003

서귀포시보건소,제주특별자치도 서귀포시 중앙로101번길 52,T.064-760-6085

제주유아교육진흥원,제주특별자치도 서귀포시 중앙로150번길 4-1,T.064-735-0500

서귀포예술의전당,제주특별자치도 서귀포시 태평로 270,T.064-760-3364

제주민속촌,"제주특별자치도 서귀포시 표선면 민속해안로 631-34 (표선리, 제주민속촌박물관)",T.064-787-4501

표선면사무소,"제주특별자치도 서귀포시 표선면 표선중앙로 74 (표선리, 표선면사무소)",T.064-760-4434

이마트신제주점,제주특별자치도 제주시 1100로 3348,T.010-9798-9793

제주국제공항 국제선3층 격리대합실,"제주특별자치도 제주시 공항로 2 (용담이동, 국제공항)",T.064-797-2330

제주시청,"제주특별자치도 제주시 광양9길 10 (이도이동, 제주시청)",T.064-728-2423

만장굴,"제주특별자치도 제주시 구좌읍 만장굴길 182 (월정리, 만장굴)",T.064-710-7905

구좌읍이주여성가족지원센터,제주특별자치도 제주시 구좌읍 세화5길 6-9 (세화리),T.064-782-9301

제주해녀박물관,"제주특별자치도 제주시 구좌읍 해녀박물관길 26 (상도리, 해녀박물관)",T.064-710-7775

제주시동부보건소,"제주특별자치도 제주시 구좌읍 김녕로14길 6 (김녕리, 동부보건소)",T.064-728-4207

기적의도서관,"제주특별자치도 제주시 동광로12길 19 (이도이동, 제주기적의도서관)",T.064-728-1504

영락교회1,"제주특별자치도 제주시 동광로23길 15 (일도이동, 제주영락교회)",T.064-753-1231

제주민속자연사박물관1,"제주특별자치도 제주시 삼성로 40 (일도이동, 민속자연사박물관)",T.064-710-7705

제주이주민센터,제주특별자치도 제주시 중앙로 56 (일도일동),T.064-751-1141

제주공룡랜드,제주특별자치도 제주시 애월읍 광령평화2길 1,T.064-746-3060

제주경마공원,제주특별자치도 제주시 애월읍 평화로 2144,T.010-4159-2664

테디베어사파리(테지움),제주특별자치도 제주시 애월읍 평화로 2157-1,T.064-799-1120

롯데마트제주점,제주특별자치도 제주시 연북로 1,T.064-798-2524

제주보건소,"제주특별자치도 제주시 연삼로 264 (도남동, 제주보건소)",T.064-728-4027

한라도서관,제주특별자치도 제주시 오남로 231,T.064-710-8666

이도2동주민센터,"제주특별자치도 제주시 오복3길 8 (이도이동, 이도2동주민센터)",T.064-728-4504

제주민속오일시장,제주특별자치도 제주시 오일장서길 26,T.064-743-5985

용담1동주민센터,"제주특별자치도 제주시 용남3길 11 (용담일동, 용담1동주민센터)",T.064-728-4602

아라동주민센터,"제주특별자치도 제주시 인다8길 5 (아라일동, 아라동주민센터)",T.064-728-4785
